id,label,randomnumber,organism,UGness
A0A6U2QN21,LTR/Retroviral/YR,1045,eukaryote,nonUG
A0A6U3WTI5,LTR/Retroviral/YR,1046,eukaryote,nonUG
A0A7S4EQ58,LTR/Retroviral/YR,1046,eukaryote,nonUG
K0T1Z6,LTR/Retroviral/YR,1047,eukaryote,nonUG
K2RFW9,LTR/Retroviral/YR,1047,eukaryote,nonUG
A0A1W5CVI0,LTR/Retroviral/YR,1048,eukaryote,nonUG
A0A7J6WSV2,LTR/Retroviral/YR,1048,eukaryote,nonUG
A0A4V1X6S2,LTR/Retroviral/YR,1049,eukaryote,nonUG
A0A545A995,LTR/Retroviral/YR,1049,eukaryote,nonUG
A0A2A9P685,LTR/Retroviral/YR,1050,eukaryote,nonUG
A0A0B4G6Q7,LTR/Retroviral/YR,1050,eukaryote,nonUG
A0A7J6X434,LTR/Retroviral/YR,1051,eukaryote,nonUG
B8LX39,LTR/Retroviral/YR,1051,eukaryote,nonUG
A0A1V6NX08,LTR/Retroviral/YR,1052,eukaryote,nonUG
A0A1S9RI25,LTR/Retroviral/YR,1052,eukaryote,nonUG
A0A0F7ZQQ4,LTR/Retroviral/YR,1053,eukaryote,nonUG
A0A4Q4N0G8,LTR/Retroviral/YR,1053,eukaryote,nonUG
A0A0G4J1F0,LTR/Retroviral/YR,1054,eukaryote,nonUG
A0A146H1W6,LTR/Retroviral/YR,1054,eukaryote,nonUG
A0A0G4FE94,LTR/Retroviral/YR,1055,eukaryote,nonUG
A0A175W1H5,LTR/Retroviral/YR,1055,eukaryote,nonUG
A0A0F7ZEZ0,LTR/Retroviral/YR,1056,eukaryote,nonUG
T0JUS0,LTR/Retroviral/YR,1056,eukaryote,nonUG
A0A545UL69,LTR/Retroviral/YR,1057,eukaryote,nonUG
A0A1V6PPM4,LTR/Retroviral/YR,1057,eukaryote,nonUG
A0A1V6NJM9,LTR/Retroviral/YR,1058,eukaryote,nonUG
B6H6V9,LTR/Retroviral/YR,1058,eukaryote,nonUG
A6R9R0,LTR/Retroviral/YR,1059,eukaryote,nonUG
A0A1E3BJX2,LTR/Retroviral/YR,1059,eukaryote,nonUG
A0A0M8NTR0,LTR/Retroviral/YR,1060,eukaryote,nonUG
A6XPC4,LTR/Retroviral/YR,1060,eukaryote,nonUG
A6QSW3,LTR/Retroviral/YR,1061,eukaryote,nonUG
A0A7D9GZ32,LTR/Retroviral/YR,1061,eukaryote,nonUG
A0A642UTN9,LTR/Retroviral/YR,1062,eukaryote,nonUG
A0A642UPC8,LTR/Retroviral/YR,1062,eukaryote,nonUG
A0A2N5UF88,LTR/Retroviral/YR,1063,eukaryote,nonUG
A0A2N5UBA1,LTR/Retroviral/YR,1063,eukaryote,nonUG
A0A507DCM6,LTR/Retroviral/YR,1064,eukaryote,nonUG
A0A2D5A6R0,LTR/Retroviral/YR,1064,eukaryote,nonUG
A0A0M0JUF0,LTR/Retroviral/YR,1065,eukaryote,nonUG
A0A2G2CC37,LTR/Retroviral/YR,1065,eukaryote,nonUG
A0A0L0G105,LTR/Retroviral/YR,1066,eukaryote,nonUG
A0A4P6XSJ0,LTR/Retroviral/YR,1066,eukaryote,nonUG
M3J0M0,LTR/Retroviral/YR,1067,eukaryote,nonUG
S8CZH9,LTR/Retroviral/YR,1067,eukaryote,nonUG
A0A7S1VQI3,LTR/Retroviral/YR,1068,eukaryote,nonUG
A0A7S3UZT7,LTR/Retroviral/YR,1068,eukaryote,nonUG
A0A2R5H253,LTR/Retroviral/YR,1069,eukaryote,nonUG
A0A2R5FKW7,LTR/Retroviral/YR,1069,eukaryote,nonUG
A0A7S2YNC9,LTR/Retroviral/YR,1070,eukaryote,nonUG
A0A2D4XBS7,LTR/Retroviral/YR,1070,eukaryote,nonUG
A0A7C7JE26,LTR/Retroviral/YR,1071,eukaryote,nonUG
A0A0F8CN22,LTR/Retroviral/YR,1071,eukaryote,nonUG
Q12193,LTR/Retroviral/YR,1072,eukaryote,nonUG
G8BPV4,LTR/Retroviral/YR,1072,eukaryote,nonUG
A0A376B5Q4,LTR/Retroviral/YR,1073,eukaryote,nonUG
A0A4T0X6T4,LTR/Retroviral/YR,1073,eukaryote,nonUG
K0L0S7,LTR/Retroviral/YR,1074,eukaryote,nonUG
A0A2E8GDL4,LTR/Retroviral/YR,1074,eukaryote,nonUG
A0A1Q9E1U0,LTR/Retroviral/YR,1075,eukaryote,nonUG
A0A812HGZ8,LTR/Retroviral/YR,1075,eukaryote,nonUG
A0A813C185,LTR/Retroviral/YR,1076,eukaryote,nonUG
A0A812NQH4,LTR/Retroviral/YR,1076,eukaryote,nonUG
A0A812NKR6,LTR/Retroviral/YR,1077,eukaryote,nonUG
A0A813A0Y7,LTR/Retroviral/YR,1077,eukaryote,nonUG
A0A813BNH6,LTR/Retroviral/YR,1078,eukaryote,nonUG
A0A812IWD9,LTR/Retroviral/YR,1078,eukaryote,nonUG
A0A813GTY4,LTR/Retroviral/YR,1079,eukaryote,nonUG
A0A1Q9BTN0,LTR/Retroviral/YR,1079,eukaryote,nonUG
A0A6J8DES9,LTR/Retroviral/YR,1080,eukaryote,nonUG
A0A6J8BGQ4,LTR/Retroviral/YR,1080,eukaryote,nonUG
A0A8B6GIJ0,LTR/Retroviral/YR,1081,eukaryote,nonUG
A0A6J8EBP7,LTR/Retroviral/YR,1081,eukaryote,nonUG
A0A1X6NS11,LTR/Retroviral/YR,1082,eukaryote,nonUG
A0A813LW24,LTR/Retroviral/YR,1082,eukaryote,nonUG
A0A812S955,LTR/Retroviral/YR,1083,eukaryote,nonUG
A0A813AZX0,LTR/Retroviral/YR,1083,eukaryote,nonUG
A0A812WV23,LTR/Retroviral/YR,1084,eukaryote,nonUG
A0A812UHJ9,LTR/Retroviral/YR,1084,eukaryote,nonUG
A0A1Q9CZR7,LTR/Retroviral/YR,1085,eukaryote,nonUG
A0A1Q9BWJ7,LTR/Retroviral/YR,1085,eukaryote,nonUG
A0A812SN85,LTR/Retroviral/YR,1086,eukaryote,nonUG
A0A813DG53,LTR/Retroviral/YR,1086,eukaryote,nonUG
A0A5J4YJ22,LTR/Retroviral/YR,1087,eukaryote,nonUG
A0A5J4YVH7,LTR/Retroviral/YR,1087,eukaryote,nonUG
A0A0B1P8M7,LTR/Retroviral/YR,1088,eukaryote,nonUG
A0A5J4YRZ9,LTR/Retroviral/YR,1088,eukaryote,nonUG
A0A5J4YKT1,LTR/Retroviral/YR,1089,eukaryote,nonUG
A0A5J4YKV7,LTR/Retroviral/YR,1089,eukaryote,nonUG
A0A5J4YVK7,LTR/Retroviral/YR,1090,eukaryote,nonUG
A0A5J4YR09,LTR/Retroviral/YR,1090,eukaryote,nonUG
A0A5J4Z2M0,LTR/Retroviral/YR,1091,eukaryote,nonUG
A0A5J4YHU0,LTR/Retroviral/YR,1091,eukaryote,nonUG
A0A5J4YWQ4,LTR/Retroviral/YR,1092,eukaryote,nonUG
A0A5J4YK31,LTR/Retroviral/YR,1092,eukaryote,nonUG
A0A0G4GK45,LTR/Retroviral/YR,1093,eukaryote,nonUG
A0A0G4GTW9,LTR/Retroviral/YR,1093,eukaryote,nonUG
A0A0G4HH60,LTR/Retroviral/YR,1094,eukaryote,nonUG
A0A0G4F0B1,LTR/Retroviral/YR,1094,eukaryote,nonUG
A0A2G2CC65,LTR/Retroviral/YR,1095,eukaryote,nonUG
A0A2G2BT73,LTR/Retroviral/YR,1095,eukaryote,nonUG
A0A1Q9DRV8,LTR/Retroviral/YR,1096,eukaryote,nonUG
A0A812NXW6,LTR/Retroviral/YR,1096,eukaryote,nonUG
A0A812NU20,LTR/Retroviral/YR,1097,eukaryote,nonUG
A0A812LBL1,LTR/Retroviral/YR,1097,eukaryote,nonUG
A0A1Q9ESD2,LTR/Retroviral/YR,1098,eukaryote,nonUG
A0A812MMC4,LTR/Retroviral/YR,1098,eukaryote,nonUG
A0A812MIJ6,LTR/Retroviral/YR,1099,eukaryote,nonUG
A0A1Q9E4J6,LTR/Retroviral/YR,1099,eukaryote,nonUG
A0A1Q9DAN9,LTR/Retroviral/YR,1100,eukaryote,nonUG
A0A812NE54,LTR/Retroviral/YR,1100,eukaryote,nonUG
A0A812PMC7,LTR/Retroviral/YR,1101,eukaryote,nonUG
A0A812TR93,LTR/Retroviral/YR,1101,eukaryote,nonUG
A0A813BA18,LTR/Retroviral/YR,1102,eukaryote,nonUG
A0A1Q9C1P7,LTR/Retroviral/YR,1102,eukaryote,nonUG
A0A1Q9EL10,LTR/Retroviral/YR,1103,eukaryote,nonUG
A0A812XXH2,LTR/Retroviral/YR,1103,eukaryote,nonUG
A0A812JMP5,LTR/Retroviral/YR,1104,eukaryote,nonUG
A0A1Q9ELP9,LTR/Retroviral/YR,1104,eukaryote,nonUG
A0A812Q5R4,LTR/Retroviral/YR,1105,eukaryote,nonUG
A0A813EM64,LTR/Retroviral/YR,1105,eukaryote,nonUG
A0A2E6D553,LTR/Retroviral/YR,1106,eukaryote,nonUG
A0A812PPY0,LTR/Retroviral/YR,1106,eukaryote,nonUG
A0A812Q257,LTR/Retroviral/YR,1107,eukaryote,nonUG
A0A1Q9DWN5,LTR/Retroviral/YR,1107,eukaryote,nonUG
A0A813EEW1,LTR/Retroviral/YR,1108,eukaryote,nonUG
A0A813J3M3,LTR/Retroviral/YR,1108,eukaryote,nonUG
A0A0N5CAE9,LTR/Retroviral/YR,1109,eukaryote,nonUG
A0A6H5JDM0,LTR/Retroviral/YR,1109,eukaryote,nonUG
A0A6U5XCR5,LTR/Retroviral/YR,1110,eukaryote,nonUG
A0A6T7SAD6,LTR/Retroviral/YR,1110,eukaryote,nonUG
K0S6F1,LTR/Retroviral/YR,1111,eukaryote,nonUG
A0A1Z5JV65,LTR/Retroviral/YR,1111,eukaryote,nonUG
A0A7C4VLK0,LTR/Retroviral/YR,1112,eukaryote,nonUG
A0A5J4YT78,LTR/Retroviral/YR,1112,eukaryote,nonUG
A0A5J4Z4D9,LTR/Retroviral/YR,1113,eukaryote,nonUG
A0A7S0ZIZ4,LTR/Retroviral/YR,1113,eukaryote,nonUG
A0A7R9X0A2,LTR/Retroviral/YR,1114,eukaryote,nonUG
A0A1Z5KMG8,LTR/Retroviral/YR,1114,eukaryote,nonUG
B1PJ25,LTR/Retroviral/YR,1115,eukaryote,nonUG
A0A0M1J8C0,LTR/Retroviral/YR,1115,eukaryote,nonUG
A0A7S3PQJ1,LTR/Retroviral/YR,1116,eukaryote,nonUG
K0KVP7,LTR/Retroviral/YR,1116,eukaryote,nonUG
A0A4V4NFA5,LTR/Retroviral/YR,1117,eukaryote,nonUG
A0A0K0E9H5,LTR/Retroviral/YR,1117,eukaryote,nonUG
A0A0K0EBX3,LTR/Retroviral/YR,1118,eukaryote,nonUG
A0A0K0FER9,LTR/Retroviral/YR,1118,eukaryote,nonUG
A0A0N5BI78,LTR/Retroviral/YR,1119,eukaryote,nonUG
A0A0K0ENQ8,LTR/Retroviral/YR,1119,eukaryote,nonUG
A0A0N5BP40,LTR/Retroviral/YR,1120,eukaryote,nonUG
A0A0N5A5W6,LTR/Retroviral/YR,1120,eukaryote,nonUG
A0A0K0FW66,LTR/Retroviral/YR,1121,eukaryote,nonUG
A0A2H2HZZ6,LTR/Retroviral/YR,1121,eukaryote,nonUG
A0A0N4X776,LTR/Retroviral/YR,1122,eukaryote,nonUG
A0A183CNU7,LTR/Retroviral/YR,1122,eukaryote,nonUG
A0A0K0E4M5,LTR/Retroviral/YR,1123,eukaryote,nonUG
A0A090KW06,LTR/Retroviral/YR,1123,eukaryote,nonUG
A0A0K0EG18,LTR/Retroviral/YR,1124,eukaryote,nonUG
A0A0K0E0X7,LTR/Retroviral/YR,1124,eukaryote,nonUG
A0A0K0FHX9,LTR/Retroviral/YR,1125,eukaryote,nonUG
A0A0K0DU34,LTR/Retroviral/YR,1125,eukaryote,nonUG
A0A090MQK3,LTR/Retroviral/YR,1126,eukaryote,nonUG
A0A0K0EK66,LTR/Retroviral/YR,1126,eukaryote,nonUG
A0A0K0DTS7,LTR/Retroviral/YR,1127,eukaryote,nonUG
A0A0N5BU31,LTR/Retroviral/YR,1127,eukaryote,nonUG
A0A0N5B2R3,LTR/Retroviral/YR,1128,eukaryote,nonUG
A0A0K0FFQ9,LTR/Retroviral/YR,1128,eukaryote,nonUG
A0A0N5B5L8,LTR/Retroviral/YR,1129,eukaryote,nonUG
A0A090KZR0,LTR/Retroviral/YR,1129,eukaryote,nonUG
A0A0N5BQ84,LTR/Retroviral/YR,1130,eukaryote,nonUG
A0A0N5B8W0,LTR/Retroviral/YR,1130,eukaryote,nonUG
A0A0N5BZ45,LTR/Retroviral/YR,1131,eukaryote,nonUG
A0A0N5BRM8,LTR/Retroviral/YR,1131,eukaryote,nonUG
A0A0K0DS37,LTR/Retroviral/YR,1132,eukaryote,nonUG
A0A090KVS2,LTR/Retroviral/YR,1132,eukaryote,nonUG
A0A0N5C4H9,LTR/Retroviral/YR,1133,eukaryote,nonUG
A0A0K0FX96,LTR/Retroviral/YR,1133,eukaryote,nonUG
A0A090MSQ4,LTR/Retroviral/YR,1134,eukaryote,nonUG
A0A0K0EPP4,LTR/Retroviral/YR,1134,eukaryote,nonUG
A0A0K0DTW4,LTR/Retroviral/YR,1135,eukaryote,nonUG
A0A090KZI5,LTR/Retroviral/YR,1135,eukaryote,nonUG
A0A0K0ETN3,LTR/Retroviral/YR,1136,eukaryote,nonUG
A0A0K0ETE0,LTR/Retroviral/YR,1136,eukaryote,nonUG
A0A0K0FNU4,LTR/Retroviral/YR,1137,eukaryote,nonUG
A0A0K0EJ17,LTR/Retroviral/YR,1137,eukaryote,nonUG
A0A0N5C0W7,LTR/Retroviral/YR,1138,eukaryote,nonUG
A0A0K0FFE4,LTR/Retroviral/YR,1138,eukaryote,nonUG
A0A8B6FD68,LTR/Retroviral/YR,1139,eukaryote,nonUG
A0A6J7ZWE1,LTR/Retroviral/YR,1139,eukaryote,nonUG
A0A354GG95,LTR/Retroviral/YR,1140,eukaryote,nonUG
A0A0K0ETC8,LTR/Retroviral/YR,1140,eukaryote,nonUG
A0A1D8PI28,LTR/Retroviral/YR,1141,eukaryote,nonUG
A0A3N5IBU3,LTR/Retroviral/YR,1141,eukaryote,nonUG
A0A354GI41,LTR/Retroviral/YR,1142,eukaryote,nonUG
A0A0N5CB30,LTR/Retroviral/YR,1142,eukaryote,nonUG
A0A7S2QR73,LTR/Retroviral/YR,1143,eukaryote,nonUG
A0A2G8JFQ9,LTR/Retroviral/YR,1143,eukaryote,nonUG
A0A7K4FCI7,LTR/Retroviral/YR,1144,eukaryote,nonUG
A0A2P4XBR6,LTR/Retroviral/YR,1144,eukaryote,nonUG
A0A6A3FUK0,LTR/Retroviral/YR,1145,eukaryote,nonUG
K0SPK0,LTR/Retroviral/YR,1145,eukaryote,nonUG
A0A2D4RW98,LTR/Retroviral/YR,1146,eukaryote,nonUG
A0A0A9WWC1,LTR/Retroviral/YR,1146,eukaryote,nonUG
A0A533ZX04,LTR/Retroviral/YR,1147,eukaryote,nonUG
A0A6H5GP33,LTR/Retroviral/YR,1147,eukaryote,nonUG
A0A7E4RFZ1,LTR/Retroviral/YR,1148,eukaryote,nonUG
A0A1Y1LMU5,LTR/Retroviral/YR,1148,eukaryote,nonUG
A0A7E4RY27,LTR/Retroviral/YR,1149,eukaryote,nonUG
A0A7E4S9P7,LTR/Retroviral/YR,1149,eukaryote,nonUG
A0A1B6H681,LTR/Retroviral/YR,1150,eukaryote,nonUG
A0A0K0DTT7,LTR/Retroviral/YR,1150,eukaryote,nonUG
A0A0N5BDS9,LTR/Retroviral/YR,1151,eukaryote,nonUG
A0A0K0E4M4,LTR/Retroviral/YR,1151,eukaryote,nonUG
A0A0K0FER7,LTR/Retroviral/YR,1152,eukaryote,nonUG
A0A0N5B2Z2,LTR/Retroviral/YR,1152,eukaryote,nonUG
A0A0N5CDW8,LTR/Retroviral/YR,1153,eukaryote,nonUG
A0A0K0FSF7,LTR/Retroviral/YR,1153,eukaryote,nonUG
A0A0K0E5U3,LTR/Retroviral/YR,1154,eukaryote,nonUG
A0A0K0FHL8,LTR/Retroviral/YR,1154,eukaryote,nonUG
A0A0K0EMM4,LTR/Retroviral/YR,1155,eukaryote,nonUG
A0A0N5C5G5,LTR/Retroviral/YR,1155,eukaryote,nonUG
A0A0K0F365,LTR/Retroviral/YR,1156,eukaryote,nonUG
A0A0K0EAB9,LTR/Retroviral/YR,1156,eukaryote,nonUG
A0A0K0EFR9,LTR/Retroviral/YR,1157,eukaryote,nonUG
A0A0K0DZW5,LTR/Retroviral/YR,1157,eukaryote,nonUG
A0A0N5BYT0,LTR/Retroviral/YR,1158,eukaryote,nonUG
A0A0K0EBY2,LTR/Retroviral/YR,1158,eukaryote,nonUG
A0A0N5B1U6,LTR/Retroviral/YR,1159,eukaryote,nonUG
A0A0K0FTG8,LTR/Retroviral/YR,1159,eukaryote,nonUG
A0A1I8D3L2,LTR/Retroviral/YR,1160,eukaryote,nonUG
A0A0N5B361,LTR/Retroviral/YR,1160,eukaryote,nonUG
A0A0N5B5K3,LTR/Retroviral/YR,1161,eukaryote,nonUG
A0A6H5JF70,LTR/Retroviral/YR,1161,eukaryote,nonUG
A7TKG9,LTR/Retroviral/YR,1162,eukaryote,nonUG
K0KSJ0,LTR/Retroviral/YR,1162,eukaryote,nonUG
A0A3N5I9C6,LTR/Retroviral/YR,1163,eukaryote,nonUG
A0A0A9WT73,LTR/Retroviral/YR,1163,eukaryote,nonUG
A0A3N5IEA8,LTR/Retroviral/YR,1164,eukaryote,nonUG
E4WSV7,LTR/Retroviral/YR,1164,eukaryote,nonUG
E4YVI6,LTR/Retroviral/YR,1165,eukaryote,nonUG
A0A6J8BVR8,LTR/Retroviral/YR,1165,eukaryote,nonUG
G0W425,LTR/Retroviral/YR,1166,eukaryote,nonUG
A0A151PAZ2,LTR/Retroviral/YR,1166,eukaryote,nonUG
A0A0N5C6S7,LTR/Retroviral/YR,1167,eukaryote,nonUG
A0A0N5BDJ3,LTR/Retroviral/YR,1167,eukaryote,nonUG
E4YVU9,LTR/Retroviral/YR,1168,eukaryote,nonUG
E4YXA2,LTR/Retroviral/YR,1168,eukaryote,nonUG
A0A238BKA9,LTR/Retroviral/YR,1169,eukaryote,nonUG
A0A3M0IK83,LTR/Retroviral/YR,1169,eukaryote,nonUG
A0A485PJ89,LTR/Retroviral/YR,1170,eukaryote,nonUG
A0A1V4KFV4,LTR/Retroviral/YR,1170,eukaryote,nonUG
A0A3M0KBF5,LTR/Retroviral/YR,1171,eukaryote,nonUG
A0A3M0IV60,LTR/Retroviral/YR,1171,eukaryote,nonUG
A0A3M0IHE3,LTR/Retroviral/YR,1172,eukaryote,nonUG
A0A7Z1MW46,LTR/Retroviral/YR,1172,eukaryote,nonUG
A0A7J6U7G0,LTR/Retroviral/YR,1173,eukaryote,nonUG
A0A7J6Q599,LTR/Retroviral/YR,1173,eukaryote,nonUG
C5K5T7,LTR/Retroviral/YR,1174,eukaryote,nonUG
A0A023AWT8,LTR/Retroviral/YR,1174,eukaryote,nonUG
A0A6H5FZC4,LTR/Retroviral/YR,1175,eukaryote,nonUG
A0A3Q0IZW4,LTR/Retroviral/YR,1175,eukaryote,nonUG
A0A811WNG1,LTR/Retroviral/YR,1176,eukaryote,nonUG
A0A6H5I493,LTR/Retroviral/YR,1176,eukaryote,nonUG
A0A182NPV1,LTR/Retroviral/YR,1177,eukaryote,nonUG
A0A7E4SDU3,LTR/Retroviral/YR,1177,eukaryote,nonUG
A0A7E4RDH8,LTR/Retroviral/YR,1178,eukaryote,nonUG
A0A7E4S6F5,LTR/Retroviral/YR,1178,eukaryote,nonUG
A0A1B0D818,LTR/Retroviral/YR,1179,eukaryote,nonUG
A0A5N4AWG8,LTR/Retroviral/YR,1179,eukaryote,nonUG
A0A7E4RNW9,LTR/Retroviral/YR,1180,eukaryote,nonUG
X1WT50,LTR/Retroviral/YR,1180,eukaryote,nonUG
A0A3Q0JNQ0,LTR/Retroviral/YR,1181,eukaryote,nonUG
A0A6H5G014,LTR/Retroviral/YR,1181,eukaryote,nonUG
A0A811W7E3,LTR/Retroviral/YR,1182,eukaryote,nonUG
A0A4C1X8S5,LTR/Retroviral/YR,1182,eukaryote,nonUG
A0A437ASN8,LTR/Retroviral/YR,1183,eukaryote,nonUG
A0A6J2YU61,LTR/Retroviral/YR,1183,eukaryote,nonUG
A0A6J1RCI1,LTR/Retroviral/YR,1184,eukaryote,nonUG
A0A6J2Y3C8,LTR/Retroviral/YR,1184,eukaryote,nonUG
D2A334,LTR/Retroviral/YR,1185,eukaryote,nonUG
A0A146M0N4,LTR/Retroviral/YR,1185,eukaryote,nonUG
A0A2R7VUK9,LTR/Retroviral/YR,1186,eukaryote,nonUG
A0A6G0W1K3,LTR/Retroviral/YR,1186,eukaryote,nonUG
A0A6P8MUI1,LTR/Retroviral/YR,1187,eukaryote,nonUG
X1X039,LTR/Retroviral/YR,1187,eukaryote,nonUG
A0A6H5J086,LTR/Retroviral/YR,1188,eukaryote,nonUG
A0A6H5HZ49,LTR/Retroviral/YR,1188,eukaryote,nonUG
A0A7M7Q3P0,LTR/Retroviral/YR,1189,eukaryote,nonUG
A0A0J7K9N2,LTR/Retroviral/YR,1189,eukaryote,nonUG
A0A6H5HLE0,LTR/Retroviral/YR,1190,eukaryote,nonUG
J9M802,LTR/Retroviral/YR,1190,eukaryote,nonUG
A0A7E5VWJ9,LTR/Retroviral/YR,1191,eukaryote,nonUG
A0A7E5WW13,LTR/Retroviral/YR,1191,eukaryote,nonUG
A0A6J1NPT1,LTR/Retroviral/YR,1192,eukaryote,nonUG
A0A6J1R373,LTR/Retroviral/YR,1192,eukaryote,nonUG
W8C1U1,LTR/Retroviral/YR,1193,eukaryote,nonUG
A0A3L8DXY0,LTR/Retroviral/YR,1193,eukaryote,nonUG
A0A6G0Y4K9,LTR/Retroviral/YR,1194,eukaryote,nonUG
A0A3L8DXD3,LTR/Retroviral/YR,1194,eukaryote,nonUG
A0A0J7N046,LTR/Retroviral/YR,1195,eukaryote,nonUG
A0A836J969,LTR/Retroviral/YR,1195,eukaryote,nonUG
A0A5N4ANA1,LTR/Retroviral/YR,1196,eukaryote,nonUG
A0A6J1PQ95,LTR/Retroviral/YR,1196,eukaryote,nonUG
A0A6J1PLD9,LTR/Retroviral/YR,1197,eukaryote,nonUG
A0A6V7JGQ3,LTR/Retroviral/YR,1197,eukaryote,nonUG
A0A6H5IPW1,LTR/Retroviral/YR,1198,eukaryote,nonUG
A0A6H5HSM4,LTR/Retroviral/YR,1198,eukaryote,nonUG
A0A811WI07,LTR/Retroviral/YR,1199,eukaryote,nonUG
A0A7E5W872,LTR/Retroviral/YR,1199,eukaryote,nonUG
A0A4Y2C280,LTR/Retroviral/YR,1200,eukaryote,nonUG
A0A4Y2H6F5,LTR/Retroviral/YR,1200,eukaryote,nonUG
A0A4Y2IDE5,LTR/Retroviral/YR,1201,eukaryote,nonUG
A0A4Y2QK08,LTR/Retroviral/YR,1201,eukaryote,nonUG
A0A4Y2C734,LTR/Retroviral/YR,1202,eukaryote,nonUG
A0A4Y2SQ17,LTR/Retroviral/YR,1202,eukaryote,nonUG
A0A4Y2I8S7,LTR/Retroviral/YR,1203,eukaryote,nonUG
A0A6J2KEQ6,LTR/Retroviral/YR,1203,eukaryote,nonUG
A0A4C1Y1R8,LTR/Retroviral/YR,1204,eukaryote,nonUG
A0A2A4IUY1,LTR/Retroviral/YR,1204,eukaryote,nonUG
A0A811WB63,LTR/Retroviral/YR,1205,eukaryote,nonUG
A0A3S2N7W6,LTR/Retroviral/YR,1205,eukaryote,nonUG
A0A811WKK4,LTR/Retroviral/YR,1206,eukaryote,nonUG
A0A2A4JL65,LTR/Retroviral/YR,1206,eukaryote,nonUG
A0A821W8E1,LTR/Retroviral/YR,1207,eukaryote,nonUG
A0A6J2XJB8,LTR/Retroviral/YR,1207,eukaryote,nonUG
A0A2M4A642,LTR/Retroviral/YR,1208,eukaryote,nonUG
A0A336KCY2,LTR/Retroviral/YR,1208,eukaryote,nonUG
A0A151X0A1,LTR/Retroviral/YR,1209,eukaryote,nonUG
A0A023EZ22,LTR/Retroviral/YR,1209,eukaryote,nonUG
A0A6G0VZ24,LTR/Retroviral/YR,1210,eukaryote,nonUG
A0A811VX70,LTR/Retroviral/YR,1210,eukaryote,nonUG
A0A7E4RF45,LTR/Retroviral/YR,1211,eukaryote,nonUG
X1WL73,LTR/Retroviral/YR,1211,eukaryote,nonUG
A0A6G0VR62,LTR/Retroviral/YR,1212,eukaryote,nonUG
A0A6J1RMK9,LTR/Retroviral/YR,1212,eukaryote,nonUG
V5GU69,LTR/Retroviral/YR,1213,eukaryote,nonUG
A0A3L8D4U7,LTR/Retroviral/YR,1213,eukaryote,nonUG
A0A336LMN1,LTR/Retroviral/YR,1214,eukaryote,nonUG
A0A182YRD6,LTR/Retroviral/YR,1214,eukaryote,nonUG
A0A034WA88,LTR/Retroviral/YR,1215,eukaryote,nonUG
A0A1U8N891,LTR/Retroviral/YR,1215,eukaryote,nonUG
A0A4Y2VFH2,LTR/Retroviral/YR,1216,eukaryote,nonUG
A0A034W2D1,LTR/Retroviral/YR,1216,eukaryote,nonUG
A0A5N4AIL0,LTR/Retroviral/YR,1217,eukaryote,nonUG
A0A226DXY1,LTR/Retroviral/YR,1217,eukaryote,nonUG
A0A6J1PGN8,LTR/Retroviral/YR,1218,eukaryote,nonUG
A0A5N4B971,LTR/Retroviral/YR,1218,eukaryote,nonUG
A0A151XBN9,LTR/Retroviral/YR,1219,eukaryote,nonUG
A0A182YRP2,LTR/Retroviral/YR,1219,eukaryote,nonUG
A0A6G0W399,LTR/Retroviral/YR,1220,eukaryote,nonUG
A0A4Y2L2Y6,LTR/Retroviral/YR,1220,eukaryote,nonUG
A0A7J6JU80,LTR/Retroviral/YR,1221,eukaryote,nonUG
A0A162NQN9,LTR/Retroviral/YR,1221,eukaryote,nonUG
A0A085MTK2,LTR/Retroviral/YR,1222,eukaryote,nonUG
A0A7J4G303,LTR/Retroviral/YR,1222,eukaryote,nonUG
A0A6S7JPQ6,LTR/Retroviral/YR,1223,eukaryote,nonUG
A0A7R8H2Z5,LTR/Retroviral/YR,1223,eukaryote,nonUG
A0A7M5XM06,LTR/Retroviral/YR,1224,eukaryote,nonUG
A0A315W1T6,LTR/Retroviral/YR,1224,eukaryote,nonUG
A0A6A0GW68,LTR/Retroviral/YR,1225,eukaryote,nonUG
A0A8B6EHD7,LTR/Retroviral/YR,1225,eukaryote,nonUG
A0A7D9HZN2,LTR/Retroviral/YR,1226,eukaryote,nonUG
A0A7M7NFF5,LTR/Retroviral/YR,1226,eukaryote,nonUG
A0A6S7JPG2,LTR/Retroviral/YR,1227,eukaryote,nonUG
A0A2B4RA13,LTR/Retroviral/YR,1227,eukaryote,nonUG
A0A2B4RXB5,LTR/Retroviral/YR,1228,eukaryote,nonUG
A0A2B4SKX1,LTR/Retroviral/YR,1228,eukaryote,nonUG
A0A7D9IRD1,LTR/Retroviral/YR,1229,eukaryote,nonUG
A0A074ZCE8,LTR/Retroviral/YR,1229,eukaryote,nonUG
A0A6A0H2Q3,LTR/Retroviral/YR,1230,eukaryote,nonUG
A0A2B4R9E4,LTR/Retroviral/YR,1230,eukaryote,nonUG
A0A2B4S5D1,LTR/Retroviral/YR,1231,eukaryote,nonUG
A0A2B4SKU2,LTR/Retroviral/YR,1231,eukaryote,nonUG
A0A3R7C5I8,LTR/Retroviral/YR,1232,eukaryote,nonUG
A0A6A5DSC2,LTR/Retroviral/YR,1232,eukaryote,nonUG
A0A3R7CGI4,LTR/Retroviral/YR,1233,eukaryote,nonUG
A0A654HX80,LTR/Retroviral/YR,1233,eukaryote,nonUG
